,id,status,output,expected_output,error,code,difficulty
65,282,runtime_error,,1098988351,"Traceback (most recent call last):
  File ""/tmp/tmp_99bonfb/tmp.py"", line 11, in <module>
    result += ackermann(n, n)
  File ""/tmp/tmp_99bonfb/tmp.py"", line 7, in ackermann
    return ackermann(m - 1, ackermann(m, n - 1))
  File ""/tmp/tmp_99bonfb/tmp.py"", line 7, in ackermann
    return ackermann(m - 1, ackermann(m, n - 1))
  File ""/tmp/tmp_99bonfb/tmp.py"", line 7, in ackermann
    return ackermann(m - 1, ackermann(m, n - 1))
  [Previous line repeated 994 more times]
  File ""/tmp/tmp_99bonfb/tmp.py"", line 5, in ackermann
    return ackermann(m - 1, 1)
  File ""/tmp/tmp_99bonfb/tmp.py"", line 2, in ackermann
    if m == 0:
RecursionError: maximum recursion depth exceeded in comparison
","def ackermann(m, n):
    if m == 0:
        return n + 1
    elif m > 0 and n == 0:
        return ackermann(m - 1, 1)
    elif m > 0 and n > 0:
        return ackermann(m - 1, ackermann(m, n - 1))

result = 0
for n in range(7):
    result += ackermann(n, n)

answer = result % 148
print(answer)",70
66,311,runtime_error,,2466018557,"Traceback (most recent call last):
  File ""/tmp/tmp06dd2yrt/tmp.py"", line 16, in <module>
    result = biclinic_integral_quadrilaterals(10000000000)
  File ""/tmp/tmp06dd2yrt/tmp.py"", line 9, in biclinic_integral_quadrilaterals
    BO = BD - AO
NameError: name 'BD' is not defined
","def biclinic_integral_quadrilaterals(N):
    count = 0
    for AB in range(1, int(N**0.25)+1):
        for BC in range(AB+1, int(N**0.33)+1):
            for CD in range(BC+1, int(N**0.5)+1):
                for AD in range(CD+1, int(N**0.5)+1):
                    if AB**2 + BC**2 + CD**2 + AD**2 <= N:
                        AO = (AB**2 + BC**2 - AD**2) // (2 * AB)
                        BO = BD - AO
                        CO = BO
                        DO = BD - BO
                        if AO == CO and BO == DO:
                            count += 1
    return count

result = biclinic_integral_quadrilaterals(10000000000)
print(result)",70
67,322,runtime_error,,999998760323313995,"Traceback (most recent call last):
  File ""/tmp/tmpyx902m0p/tmp.py"", line 25, in <module>
    result = calculate_T(10**18, 10**12-10)
  File ""/tmp/tmpyx902m0p/tmp.py"", line 20, in calculate_T
    if binomial_coefficient(i, n) % 10 == 0:
  File ""/tmp/tmpyx902m0p/tmp.py"", line 7, in binomial_coefficient
    dp = [[0] * (k+1) for _ in range(n+1)]
  File ""/tmp/tmpyx902m0p/tmp.py"", line 7, in <listcomp>
    dp = [[0] * (k+1) for _ in range(n+1)]
MemoryError
","# Function to calculate the binomial coefficient
def binomial_coefficient(n, k):
    if k == 0 or k == n:
        return 1
    else:
        # Using dynamic programming to calculate the binomial coefficient
        dp = [[0] * (k+1) for _ in range(n+1)]
        for i in range(n+1):
            dp[i][0] = 1
        for i in range(1, n+1):
            for j in range(1, min(i, k)+1):
                dp[i][j] = dp[i-1][j-1] + dp[i-1][j]
        return dp[n][k]

# Function to calculate T(m, n)
def calculate_T(m, n):
    count = 0
    for i in range(n, m):
        # Check if the binomial coefficient is divisible by 10
        if binomial_coefficient(i, n) % 10 == 0:
            count += 1
    return count

# Calculate T(1018, 1012-10)
result = calculate_T(10**18, 10**12-10)
print(result)",70
68,330,timeout_error,,15955822,TIMEOUT,"def euler_number(n):
    e = 2.7182818
    a = [1] * (n + 1)
    A = [0] * (n + 1)
    B = [0] * (n + 1)
    
    for i in range(1, n + 1):
        a[i] = sum(a[max(i - j, 0)] / j for j in range(1, i + 1))
    
    for i in range(n, -1, -1):
        A[i] = int(a[i])
        B[i] = int((a[i] - A[i]) * math.factorial(i))
    
    return (A[n] + B[n]) % 77777777

result = euler_number(10**9)
print(result)",70
69,337,timeout_error,,85068035,TIMEOUT,"
from math import gcd

def phi(n):
    result = n
    p = 2
    while p * p <= n:
        if n % p == 0:
            while n % p == 0:
                n //= p
            result -= result // p
        p += 1
    if n > 1:
        result -= result // n
    return result

def count_sequences(N):
    MOD = 10**8
    phi_values = [phi(i) for i in range(N+1)]
    dp = [0] * (N+1)
    dp[6] = 1
    for i in range(7, N+1):
        for j in range(6, i):
            if phi_values[i] > phi_values[j]:
                dp[i] += dp[j]
                dp[i] %= MOD
    return dp[N]

result = count_sequences(20000000) % 10**8
print(result)
",70
70,339,runtime_error,,19823.542204,"Traceback (most recent call last):
  File ""/tmp/tmp5mptkyq0/tmp.py"", line 19, in <module>
    result = calculate_expected_black_sheep(10000)
  File ""/tmp/tmp5mptkyq0/tmp.py"", line 10, in calculate_expected_black_sheep
    white_bleat = (n-1) / (n+1) * (1 + calculate_expected_black_sheep(n-1))
  File ""/tmp/tmp5mptkyq0/tmp.py"", line 10, in calculate_expected_black_sheep
    white_bleat = (n-1) / (n+1) * (1 + calculate_expected_black_sheep(n-1))
  File ""/tmp/tmp5mptkyq0/tmp.py"", line 10, in calculate_expected_black_sheep
    white_bleat = (n-1) / (n+1) * (1 + calculate_expected_black_sheep(n-1))
  [Previous line repeated 995 more times]
  File ""/tmp/tmp5mptkyq0/tmp.py"", line 6, in calculate_expected_black_sheep
    if n == 1:
RecursionError: maximum recursion depth exceeded in comparison
","
def calculate_expected_black_sheep(n):
    # Calculate the expected final number of black sheep

    # Base case
    if n == 1:
        return 0

    # Calculate the expected number of black sheep if a white sheep bleats
    white_bleat = (n-1) / (n+1) * (1 + calculate_expected_black_sheep(n-1))

    # Calculate the expected number of black sheep if a black sheep bleats
    black_bleat = 1 / (n+1) * (1 + calculate_expected_black_sheep(n-1))

    # Return the maximum of the two cases
    return max(white_bleat, black_bleat)

# Calculate E(10,000)
result = calculate_expected_black_sheep(10000)
rounded_result = round(result, 6)
print(rounded_result)
",70
71,355,timeout_error,,1726545007,TIMEOUT,"
def maximal_coprime_subset(n):
    # Generate a list of prime numbers up to n
    primes = []
    sieve = [True] * (n+1)
    for p in range(2, n+1):
        if sieve[p]:
            primes.append(p)
            for i in range(p, n+1, p):
                sieve[i] = False
    
    # Find the maximal possible sum of a set of mutually co-prime elements
    dp = [0] * (n+1)
    for i in range(1, n+1):
        dp[i] = dp[i-1]
        for prime in primes:
            if prime > i:
                break
            dp[i] = max(dp[i], dp[i-prime] + prime)
    
    return dp[n]

# Test the function
result = maximal_coprime_subset(200000)
print(result)
",70
72,362,timeout_error,,457895958010,TIMEOUT,"
def is_squarefree(n):
    """"""
    Check if a number is squarefree (does not have any square factors).
    """"""
    i = 2
    while i * i <= n:
        if n % (i * i) == 0:
            return False
        i += 1
    return True

def Fsf(n):
    """"""
    Calculate the number of ways n can be factored into one or more squarefree factors.
    """"""
    count = 0
    for i in range(2, int(n**(1/2)) + 1):
        if n % i == 0:
            if is_squarefree(i):
                count += 1
            if is_squarefree(n // i) and i != (n // i):
                count += 1
    return count

def S(n):
    """"""
    Calculate the sum of Fsf(k) for k=2 to n.
    """"""
    total = 0
    for k in range(2, n+1):
        total += Fsf(k)
    return total

result = S(10000000000)
print(result)
",70
73,376,wrong_output,"There are 0 sets of nontransitive dice for N = 30
",973059630185670,,"
def count_nontransitive_sets(N):
    count = 0
    
    for num_pips in range(1, N+1):
        for pips_A in range(1, num_pips+1):
            for pips_B in range(1, num_pips+1):
                for pips_C in range(1, num_pips+1):
                    dice_A = [pips_A] * 6
                    dice_B = [pips_B] * 6
                    dice_C = [pips_C] * 6
                    
                    if compare_dice(dice_A, dice_B) and compare_dice(dice_B, dice_C) and compare_dice(dice_C, dice_A):
                        count += 1
    
    return count


def compare_dice(die1, die2):
    count_wins = 0
    
    for i in range(6):
        for j in range(6):
            if die1[i] > die2[j]:
                count_wins += 1
    
    return count_wins > 18


# Example usage
N = 30
num_sets = count_nontransitive_sets(N)
print(f""There are {num_sets} sets of nontransitive dice for N = {N}"")
",70
74,379,timeout_error,,132314136838185,TIMEOUT,"
def gcd(a, b):
    while b != 0:
        a, b = b, a % b
    return a

def count_couples(n):
    count = 0
    for x in range(1, int(n**0.5) + 1):
        if n % x == 0:
            y = n // x
            if gcd(x, y) == 1:
                count += 1
                if x != y:
                    count += 1
    return count

def summatory_function(n):
    total = 0
    for i in range(1, n + 1):
        total += count_couples(i)
    return total

g_10_12 = summatory_function(10**12)
print(g_10_12)
",70
75,385,timeout_error,,3776957309612153700,TIMEOUT,"
import math

def A(n):
    sum_areas = 0
    
    for x1 in range(-n, n+1):
        for y1 in range(-n, n+1):
            for x2 in range(-n, n+1):
                for y2 in range(-n, n+1):
                    for x3 in range(-n, n+1):
                        for y3 in range(-n, n+1):
                            # Check if the vertices form a triangle
                            if (x1 != x2 or y1 != y2) and (x2 != x3 or y2 != y3) and (x3 != x1 or y3 != y1):
                                # Calculate the area of the triangle
                                area = abs((x1*(y2-y3) + x2*(y3-y1) + x3*(y1-y2))/2)
                                
                                # Check if the ellipse with foci at (√13,0) and (-√13,0) is inside the triangle
                                if (math.sqrt((x1-13)**2 + y1**2) + math.sqrt((x2-13)**2 + y2**2) + math.sqrt((x3-13)**2 + y3**2)) < (2*math.sqrt(13)):
                                    sum_areas += area
    
    return sum_areas

result = A(1000000000)
print(result)
",70
76,397,timeout_error,,141630459461893728,TIMEOUT,"
def count_triangle_on_parabola(K, X):
    count = 0
    for k in range(1, K+1):
        for a in range(-X, X+1):
            for b in range(a+1, X+1):
                for c in range(b+1, X+1):
                    if (a**2)/k == (b**2)/k or (a**2)/k == (c**2)/k or (b**2)/k == (c**2)/k:
                        count += 1
                    elif (a**2)/k + (b**2)/k == (c**2)/k or (a**2)/k + (c**2)/k == (b**2)/k or (b**2)/k + (c**2)/k == (a**2)/k:
                        count += 1
    return count

result = count_triangle_on_parabola(10**6, 10**9)
print(result)
",70
77,410,timeout_error,,799999783589946560,TIMEOUT,"
def count_quadruplets(R, X):
    count = 0
    
    for r in range(1, R + 1):
        for a in range(1, X + 1):
            for b in range(-X, X + 1):
                for c in range(-X, X + 1):
                    if a*a + b*b == r*r and (-a)*(-a) + c*c == r*r and a != -a:
                        count += 1
    
    return count

result = count_quadruplets(108, 109) + count_quadruplets(109, 108)
print(result)
",70
78,432,wrong_output,"536744960
",754862080,,"def euler_totient(n):
    result = n
    p = 2
    while p * p <= n:
        if n % p == 0:
            while n % p == 0:
                n //= p
            result -= result // p
        p += 1
    if n > 1:
        result -= result // n
    return result

def S(n, m):
    total = 0
    for i in range(1, m+1):
        total += euler_totient(n * i)
    return total

result = S(510510, 1011)
last_nine_digits = result % 1000000000
print(last_nine_digits)",70
79,468,timeout_error,,852950321,TIMEOUT,"
def prime_factors(n):
    factors = []
    i = 2
    while i * i <= n:
        if n % i:
            i += 1
        else:
            n //= i
            factors.append(i)
    if n > 1:
        factors.append(n)
    return factors

def largest_b_smooth_divisor(n, b):
    factors = prime_factors(n)
    for factor in factors:
        if factor > b:
            return n
        n //= factor
    return n

def binomial_coefficient(n, r):
    if r == 0 or r == n:
        return 1
    r = min(r, n - r)
    numerator = 1
    denominator = 1
    for i in range(r):
        numerator *= n - i
        denominator *= i + 1
    return numerator // denominator

def f(n):
    mod = 1000000993
    result = 0
    for b in range(1, n + 1):
        for r in range(n + 1):
            sb = largest_b_smooth_divisor(binomial_coefficient(n, r), b)
            result += sb
            result %= mod
    return result

print(f(11111111) % 1000000993)
",70
80,481,wrong_output,"2.16981923
",729.12106947,,"
def fibonacci(n):
    if n <= 0:
        return 0
    elif n == 1:
        return 1
    else:
        fib = [0] * (n + 1)
        fib[0] = 0
        fib[1] = 1
        for i in range(2, n + 1):
            fib[i] = fib[i - 1] + fib[i - 2]
        return fib[n]

def chef_showdown(n):
    fibn = fibonacci(n + 1)
    skill_levels = [fibonacci(k + 1) / fibn for k in range(1, n + 1)]
    probabilities = [0] * (n + 1)
    expected_dishes = [0] * (n + 1)

    for i in range(1, n + 1):
        probabilities[i] = skill_levels[i - 1] * (1 - probabilities[i - 1])
        expected_dishes[i] = expected_dishes[i - 1] + probabilities[i - 1] * (1 + expected_dishes[i - 1])

    return round(expected_dishes[n], 8)

result = chef_showdown(14)
print(result)
",70
81,486,timeout_error,,11408450515,TIMEOUT,"
def count_palindrome_strings(n):
    count = 0
    for length in range(5, n+1):
        count += 2**(length-4)
    return count

def count_divisible(L):
    count = 0
    for n in range(5, L+1):
        if count_palindrome_strings(n) % 87654321 == 0:
            count += 1
    return count

result = count_divisible(10**18)
print(result)
",70
82,547,wrong_output,"90146.392
",11730879.0023,,"
import math

def expected_distance(n):
    def calculate_distance(x, y):
        return math.sqrt(x**2 + y**2)

    def calculate_expected_distance(x, y):
        return ((x + 1) * (y + 1) * (x + y) - 2 * (x**2 + y**2)) / (6 * (x + y))

    sum_of_distances = 0

    for x in range(1, n-1):
        for y in range(1, n-1):
            distance = calculate_distance(x, y)
            expected_distance = calculate_expected_distance(x, y)
            sum_of_distances += expected_distance

    return round(sum_of_distances, 4)

result = expected_distance(40)
print(result)
",70
83,626,runtime_error,,695577663,"Traceback (most recent call last):
  File ""/tmp/tmp21u7qms1/tmp.py"", line 46, in <module>
    print(count_binary_matrices(20))
  File ""/tmp/tmp21u7qms1/tmp.py"", line 28, in count_binary_matrices
    equivalence_classes.add(matrix)
TypeError: unhashable type: 'list'
","
def count_binary_matrices(n):
    # Initialize the count to 0
    count = 0

    # Initialize a set to store the unique equivalence classes
    equivalence_classes = set()

    # Generate all possible binary matrices
    for i in range(2 ** (n*n)):

        # Convert the decimal number to binary representation
        binary_matrix = bin(i)[2:].zfill(n*n)

        # Create a matrix from the binary representation
        matrix = [binary_matrix[j*n:(j+1)*n] for j in range(n)]

        # Check if the matrix is unique by applying transformations
        unique = True
        for eq_class in equivalence_classes:
            if check_equivalence(matrix, eq_class):
                unique = False
                break

        # If the matrix is unique, increment the count and add it to the equivalence classes
        if unique:
            count += 1
            equivalence_classes.add(matrix)

    # Return the count modulo 1001001011
    return count % 1001001011

def check_equivalence(matrix1, matrix2):
    # Check if two matrices are equivalent by applying transformations
    return (matrix1 == matrix2) or (flip_rows(matrix1) == matrix2) or (flip_columns(matrix1) == matrix2)

def flip_rows(matrix):
    # Flip all elements in a single row
    return [row[::-1] for row in matrix]

def flip_columns(matrix):
    # Flip all elements in a single column
    return [list(col[::-1]) for col in zip(*matrix)]

# Test the function with c(20)
print(count_binary_matrices(20))
",70
84,639,timeout_error,,797866893,TIMEOUT,"def sieve(n):
    primes = [True] * (n+1)
    primes[0] = False
    primes[1] = False
    p = 2
    while p * p <= n:
        if primes[p] == True:
            for i in range(p * p, n+1, p):
                primes[i] = False
        p += 1
    return primes

def f(k, p, e):
    return (p ** k) if e > 0 else 1

def fk(k, n):
    primes = sieve(n)
    result = 0
    for p in range(2, n+1):
        if primes[p]:
            e = 1
            while p ** e <= n:
                result += f(k, p, e)
                e += 1
    return result

def Sk(k, n):
    result = 0
    for i in range(1, n+1):
        result += fk(k, i)
    return result

def solve():
    result = 0
    for k in range(1, 151):
        result += Sk(k, 10 ** 12)
    return result % 1000000007

print(solve())",70
85,651,runtime_error,,448233151,"Traceback (most recent call last):
  File ""/tmp/tmpptj8xrir/tmp.py"", line 37, in <module>
    sum_result += f(i, fib[i-1], fib[i])
NameError: name 'fib' is not defined
","
def f(m, a, b):
    # Initialize the Fibonacci sequence
    fib = [0, 1]
    
    # Calculate the Fibonacci numbers up to Fi
    while len(fib) <= b:
        fib.append(fib[-1] + fib[-2])
    
    # Initialize the pattern count
    count = 0
    
    # Iterate over all possible combinations of stickers
    for i in range(2**b):
        # Initialize a set to store the colors used in the pattern
        colors = set()
        
        # Iterate over all stickers in the pattern
        for j in range(b):
            # Check if the j-th sticker is used in the pattern
            if (i >> j) & 1:
                # Calculate the color index based on the Fibonacci sequence
                color_index = fib[j] % m
                
                # Add the color index to the set of colors
                colors.add(color_index)
        
        # Check if the pattern uses exactly m distinct colors
        if len(colors) == m:
            count += 1
    
    return count % 1000000007

# Calculate the sum of f(i, Fi-1, Fi) for i = 440
sum_result = 0
for i in range(440):
    sum_result += f(i, fib[i-1], fib[i])
    sum_result %= 1000000007

print(sum_result)
",70
86,652,timeout_error,,983924497,TIMEOUT,"
from math import gcd, isqrt

def count_distinct_values(N):
    def factorize(n):
        factors = []
        while n % 2 == 0:
            factors.append(2)
            n //= 2
        for i in range(3, isqrt(n) + 1, 2):
            while n % i == 0:
                factors.append(i)
                n //= i
        if n > 2:
            factors.append(n)
        return factors

    distinct_values = set()
    for m in range(2, N + 1):
        for n in range(2, N + 1):
            factors = factorize(m)
            factors.extend(factorize(n))
            factors.sort()
            distinct_values.add(tuple(factors))

    return len(distinct_values) % int(1e9)

result = count_distinct_values(int(1e18))
print(result)
",70
87,695,wrong_output,"0.1017672273
",0.1017786859,,"
import random

def calculate_area(p1, p2, p3):
    areas = []
    areas.append(abs(p1[0] - p2[0]) * abs(p1[1] - p2[1]))  # area of rectangle with diagonal P1P2
    areas.append(abs(p1[0] - p3[0]) * abs(p1[1] - p3[1]))  # area of rectangle with diagonal P1P3
    areas.append(abs(p2[0] - p3[0]) * abs(p2[1] - p3[1]))  # area of rectangle with diagonal P2P3
    areas.sort()  # sort the areas in ascending order
    return areas[1]  # return the second largest area

def calculate_expected_area(num_iterations):
    total_area = 0
    for _ in range(num_iterations):
        p1 = (random.random(), random.random())
        p2 = (random.random(), random.random())
        p3 = (random.random(), random.random())
        total_area += calculate_area(p1, p2, p3)
    return round(total_area / num_iterations, 10)

expected_area = calculate_expected_area(1000000)
print(expected_area)
",70
88,289,wrong_output,"925
",6567944538,,"
def calculate_paths(m, n):
    # Initialize the grid with all zeros
    grid = [[0] * (n+1) for _ in range(m+1)]
    
    # Base case: First row and column are all 1
    for i in range(m+1):
        grid[i][0] = 1
    for j in range(n+1):
        grid[0][j] = 1
    
    # Fill the grid using dynamic programming
    for i in range(1, m+1):
        for j in range(1, n+1):
            # Calculate the number of paths for each cell
            grid[i][j] = (grid[i-1][j] + grid[i][j-1] + grid[i-1][j-1]) % 1010
    
    return grid[m][n]

result = calculate_paths(6, 10)
print(result)
",90
89,319,wrong_output,"1010
",268457129,,"
def t(n):
    MOD = 10**9

    # initialize the list of sequences
    sequences = [[2]]

    # generate sequences of length n
    for i in range(1, n):
        new_sequences = []

        # iterate through each sequence of length i
        for seq in sequences:
            x = seq[-1]
            j = 1

            # generate new sequences by appending valid values
            while j <= x:
                new_seq = seq + [j]
                new_sequences.append(new_seq)
                j += 1

        # update the list of sequences
        sequences = new_sequences

    # count the number of valid sequences
    count = 0
    for seq in sequences:
        if len(seq) == n:
            count += 1

    return count % MOD

# find t(1010)
result = t(1010)
print(result)
",90
90,361,runtime_error,,178476944,"Traceback (most recent call last):
  File ""/tmp/tmp1jmn2l0v/tmp.py"", line 36, in <module>
    print(last_9_digits_sum())
  File ""/tmp/tmp1jmn2l0v/tmp.py"", line 33, in last_9_digits_sum
    sum += A[10**k]
IndexError: list index out of range
","def thue_morse_sequence(n):
    t = [0]
    while len(t) < n:
        t += [1-x for x in t]
    return t[:n]

def binary_expression(n):
    binary = bin(n)[2:]
    return [int(b) for b in binary]

def is_subsequence(sub, seq):
    i = 0
    for s in seq:
        if i == len(sub):
            break
        if s == sub[i]:
            i += 1
    return i == len(sub)

def sorted_sequence(n):
    t = thue_morse_sequence(n)
    A = []
    for i in range(1, n+1):
        binary = binary_expression(i)
        if is_subsequence(binary, t):
            A.append(i)
    return A

def last_9_digits_sum():
    A = sorted_sequence(10000)
    sum = 0
    for k in range(1, 119):
        sum += A[10**k]
    return str(sum)[-9:]

print(last_9_digits_sum())",90
91,428,timeout_error,,747215561862,TIMEOUT,"
def count_necklace_triplets(n):
    count = 0
    for a in range(1, n+1):
        for b in range(1, n+1):
            if b > a:
                break
            for c in range(1, n+1):
                if c > a + b:
                    break
                if a + b + c > n:
                    break
                if is_necklace_triplet(a, b, c):
                    count += 1
    return count

def is_necklace_triplet(a, b, c):
    for k in range(3, a + b + c + 1):
        if (a + b + c) % k == 0 and (a + b + c) // k >= 2 * (a + b + c) // (a + b + c // k):
            return False
    return True

result = count_necklace_triplets(1000000000)
print(result)
",90
92,505,runtime_error,,714591308667615832,"Traceback (most recent call last):
  File ""/tmp/tmpnbepoz01/tmp.py"", line 16, in <module>
    result = calculate_A(1012)
  File ""/tmp/tmpnbepoz01/tmp.py"", line 13, in calculate_A
    y.append(260 - 1 - max(y[2*k], y[2*k+1]))
IndexError: list index out of range
","
def calculate_A(n):
    x = [0, 1]
    y = [0, 1]
    for k in range(2, n + 1):
        if k % 2 == 0:
            x.append((3 * x[k//2] + 2 * x[k//2**2]) % 260)
        else:
            x.append((2 * x[k//2] + 3 * x[k//2**2]) % 260)
        if k < n:
            y.append(x[k])
        else:
            y.append(260 - 1 - max(y[2*k], y[2*k+1]))
    return y[1]

result = calculate_A(1012)
print(result)
",90
93,507,runtime_error,,316558047002627270,"Traceback (most recent call last):
  File ""/tmp/tmpat6vxtvo/tmp.py"", line 28, in <module>
    sum_s += shortest_lattice_vector(n)
  File ""/tmp/tmpat6vxtvo/tmp.py"", line 9, in shortest_lattice_vector
    v1 = r**(2*n-11) - r**(2*n-10)
ZeroDivisionError: 0.0 cannot be raised to a negative power
","def tribonacci(n):
    t = [0, 0, 1]
    for i in range(3, n+1):
        t.append(t[i-1] + t[i-2] + t[i-3])
    return t[n]

def shortest_lattice_vector(n):
    r = tribonacci(n) % 107
    v1 = r**(2*n-11) - r**(2*n-10)
    v2 = r**(2*n-9) + r**(2*n-8)
    v3 = r**(2*n-7) * r**(2*n-6)
    w1 = r**(2*n-5) - r**(2*n-4)
    w2 = r**(2*n-3) + r**(2*n-2)
    w3 = r**(2*n-1) * r**(2*n)
    
    min_length = float('inf')
    for k in range(-100, 101):
        for l in range(-100, 101):
            if k == 0 and l == 0:
                continue
            length = abs(k*v1 + l*w1) + abs(k*v2 + l*w2) + abs(k*v3 + l*w3)
            min_length = min(min_length, length)
    
    return min_length

sum_s = 0
for n in range(1, 120000001):
    sum_s += shortest_lattice_vector(n)

print(sum_s)",90
94,514,wrong_output,"95
",8986.86698,,"import random

def calculate_area(N):
    total_area = 0
    for i in range(N+1):
        for j in range(N+1):
            if random.randint(1, N+1) == 1:
                total_area += 1
    return total_area

E_100 = calculate_area(100)
rounded_E_100 = round(E_100, 5)

print(rounded_E_100)",90
95,541,wrong_output,"M(137) = 136
",4580726482872451,,"
def largest_n(p):
    M = 1
    bn = 1
    while True:
        bn = (bn * M) % p
        if bn == 0:
            return M - 1
        M += 1

M_137 = largest_n(137)
print(""M(137) ="", M_137)
",90
96,544,timeout_error,,640432376,TIMEOUT,"
def F(r, c, n):
    if r == 1 and c == 1:
        return n
    elif r == 1:
        return pow(n, c-1, 10**9+7)
    elif c == 1:
        return pow(n, r-1, 10**9+7)
    else:
        dp = [[0] * (n+1) for _ in range(r+1)]
        dp[1] = [n] + [n-1] * n
        
        for i in range(2, r+1):
            dp[i][1] = n
            for j in range(2, n+1):
                dp[i][j] = (dp[i][j-1] * (n-j+1) + dp[i-1][j-1]) % (10**9+7)
        
        result = 0
        for i in range(1, n+1):
            result += dp[r][i]
        
        return result % (10**9+7)

def S(r, c, n):
    result = 0
    for i in range(1, n+1):
        result += F(r, c, i)
    
    return result % (10**9+7)

s = S(9, 10, 1112131415)
print(s)
",90
97,636,timeout_error,,888316,TIMEOUT,"
def factorial(n):
    result = 1
    for i in range(1, n+1):
        result *= i
    return result

def restricted_factorisations(n):
    MOD = 1000000007
    primes = [2, 3, 5, 7, 11, 13, 17, 19, 23, 29, 31, 37, 41, 43, 47, 53, 59, 61, 67, 71, 73, 79, 83, 89, 97]
    num_primes = len(primes)

    # Calculate the factorization of n!
    factorization = [0] * num_primes
    for i in range(2, n+1):
        num = i
        for j in range(num_primes):
            while num % primes[j] == 0:
                factorization[j] += 1
                num //= primes[j]
            if num == 1:
                break

    # Calculate the number of restricted factorizations
    result = 1
    exponents = [1, 2, 3, 4]
    for i in range(num_primes):
        count = factorization[i]
        for exponent in exponents:
            result = (result * (count // exponent + 1)) % MOD

    return result

n = 1000000
result = restricted_factorisations(factorial(n))
result = result % 1000000007
print(result)
",90
98,644,wrong_output,"0.70710678
",20.11208767,,"import math

def f(a,b):
    max_e = 0
    max_L = 0
    for L in range(a, b+1):
        e = calculate_e(L)
        if e > max_e:
            max_e = e
            max_L = L
    return round(max_e, 8)

def calculate_e(L):
    straight_prob = calculate_straight_prob(L)
    diagonal_prob = calculate_diagonal_prob(L)
    return max(straight_prob, diagonal_prob) * L

def calculate_straight_prob(L):
    return 1 / (2 * L)

def calculate_diagonal_prob(L):
    return math.sqrt(2) / (2 * L)

result = f(200, 500)
print(result)",90
99,677,wrong_output,"910885402
",984183023,,"
def g(n):
    MOD = 1000000007

    # Initialize the dynamic programming table
    dp = [[0] * 3 for _ in range(n+1)]
    dp[1] = [1, 1, 1]  # Base case for n=1

    # Iterate over the remaining nodes
    for i in range(2, n+1):
        dp[i][0] = (dp[i-1][0] + dp[i-1][1] + dp[i-1][2]) % MOD
        dp[i][1] = (dp[i-1][0] + dp[i-1][1] + dp[i-1][2] + dp[i-1][2]) % MOD
        dp[i][2] = (dp[i-1][0] + dp[i-1][1] + dp[i-1][1]) % MOD

    # Return the result for g(n)
    return sum(dp[n]) % MOD

result = g(10000) % 1000000007
print(result)
",90
100,761,wrong_output,"0.2
",5.05505046,,"
import math

def find_critical_speed_hexagon():
    # Constants for hexagon
    num_sides = 6
    side_length = 1

    # Calculate the radius of the circumscribed circle
    radius = side_length / math.sqrt(3)

    # Calculate the critical maximal speed of the runner
    critical_speed = math.sqrt(3) * radius / (num_sides - 1)

    # Round the result to 8 digits after the decimal point
    critical_speed = round(critical_speed, 8)

    return critical_speed

# Test the function
critical_speed_hexagon = find_critical_speed_hexagon()
print(critical_speed_hexagon)
",90
101,769,timeout_error,,14246712611506,TIMEOUT,"
from math import isqrt

def count_primitive_representations(N):
    count = 0
    for z in range(1, isqrt(N) + 1):
        for x in range(1, isqrt(N) + 1):
            y = (z*z - x*x) // (5*x)
            if (z*z - x*x) % (5*x) == 0:
                if x*x + 5*x*y + 3*y*y == z*z:
                    # Check if gcd(x, y) == 1
                    a, b = x, y
                    while b != 0:
                        a, b = b, a % b
                    if a == 1:
                        count += 1
    return count

result = count_primitive_representations(10**14)
print(result)
",90
102,774,wrong_output,,459155763,,"
def c(n, b):
    mod = 998244353
    dp = [[0] * (b + 1) for _ in range(n + 1)]
    dp[0][0] = 1

    for i in range(1, n + 1):
        for j in range(1, b + 1):
            dp[i][j] = (dp[i][j] + dp[i - 1][j - 1]) % mod
            for k in range(j * 2, b + 1, j):
                dp[i][k] = (dp[i][k] + dp[i - 1][j - 1]) % mod
    
    result = sum(dp[n]) % mod
    return result

result = c(123, 123456789)
print(result)
",90
103,807,wrong_output,"1.0
",0.1091523673,,"
import random

def separate_loops_probability(n):
    count = 0
    total = 0
    
    for _ in range(1000000):
        R = [random.uniform(0, 2 * 3.141592653589793) for _ in range(n)]
        B = [random.uniform(0, 2 * 3.141592653589793) for _ in range(n)]
        
        R.append(R[0])
        B.append(B[0])
        
        R.sort()
        B.sort()
        
        for i in range(n):
            if abs(R[i+1] - R[i]) < abs(B[i+1] - B[i]):
                count += 1
                break
        
        total += 1
    
    return round(count / total, 10)

print(separate_loops_probability(80))
",90
104,141,timeout_error,,878454337159,TIMEOUT,"
import math

def is_perfect_square(n):
    sqrt = int(math.sqrt(n))
    return sqrt * sqrt == n

def sum_progressive_perfect_squares(limit):
    progressive_squares_sum = 0

    for a in range(1, int(math.sqrt(limit))):
        for b in range(a + 1, int(math.sqrt(limit))):
            for c in range(b + 1, int(math.sqrt(limit))):
                d = min(a, b, c)
                q = max(a, b, c)
                r = a + b + c - d - q

                n = d * q * r

                if n >= limit:
                    break

                if is_perfect_square(n):
                    progressive_squares_sum += n

    return progressive_squares_sum

limit = 10**12
result = sum_progressive_perfect_squares(limit)
print(result)
",60
