,Unnamed: 0,id,status,output,expected_output,error,code,difficulty
43,43,176,runtime_error,,96818198400000,"  File ""/tmp/tmpomj7sp6i/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def right_angled_triangles_that_share_a_cathetus(n):
    """"""Finds the smallest integer that can be the length of a cathetus of exactly n different integer sided right-angled triangles.""""""
    # Initialize the list of triangles.
    triangles = []

    # Iterate over all possible values of the other two sides of the triangle.
    for a in range(1, n + 1):
        for b in range(a + 1, n + 1):
            # Check if the triangle is right-angled.
            if a**2 + b**2 == (a + b)**2:
                # Add the triangle to the list.
                triangles.append((a, b, a + b))

    # Find the smallest integer that can be the length of a cathetus of exactly n different integer sided right-angled triangles.
    smallest_integer = 0
    for i in range(1, n + 1):
        if len([triangle for triangle in triangles if triangle[0] == i or triangle[1] == i]) == n:
            smallest_integer = i
            break

",70
44,44,181,runtime_error,,83735848679360680,"  File ""/tmp/tmpr7g2zfnh/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def count_groupings(black_objects, white_objects):
    # Initialize the memoization table
    memo = {}

    # Define the recursive function to count the groupings
    def count_groupings_recursive(black_objects, white_objects):
        # Check if the subproblem has already been solved
        if (black_objects, white_objects) in memo:
            return memo[(black_objects, white_objects)]

        # Base case: no more objects to group
        if black_objects == 0 and white_objects == 0:
            return 1

        # Recursive case: try all possible ways to group the objects
        count = 0
        if black_objects > 0:
            count += count_groupings_recursive(black_objects - 1, white_objects)
        if white_objects > 0:
            count += count_groupings_recursive(black_objects, white_objects - 1)

        # Store the result in the memoization table
        memo[(black_objects, white_objects)] = count

        # Return the count of groupings
        return count

    #",70
45,45,189,wrong_output,"24
",10834893628237824,,"
def tri_colouring(n):
    # Number of ways to colour the first row
    dp = [0] * 3
    dp[0] = 1
    dp[1] = 1
    dp[2] = 1

    # Update number of ways to colour
    # remaining rows
    for i in range(1, n):
        temp = [0] * 3
        temp[0] = dp[1] + dp[2]
        temp[1] = dp[0] + dp[2]
        temp[2] = dp[0] + dp[1]
        dp = temp

    # Return count of distinct colourings
    return dp[0] + dp[1] + dp[2]

# Driver code
n = 4
print(tri_colouring(n))

",70
46,46,199,wrong_output,"-1071464.60111520
",0.00396087,,"
import math

def circle_packing(iterations):
    # Initialize the variables
    radius = 1
    area = math.pi * radius ** 2
    gaps = 4
    fraction = 0.06790342

    # Iterate over the iterations
    for i in range(iterations):
        # Calculate the new radius
        new_radius = radius * math.sqrt(2 - math.sqrt(2))

        # Calculate the new area
        new_area = area + gaps * math.pi * new_radius ** 2

        # Calculate the new fraction
        new_fraction = 1 - new_area / (math.pi * radius ** 2)

        # Update the variables
        radius = new_radius
        area = new_area
        gaps *= 4
        fraction = new_fraction

    return fraction

print(f""{circle_packing(10):.8f}"")
",70
47,47,208,runtime_error,,331951449665644800,"  File ""/tmp/tmp_6tev0v_/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def robot_walks(arcs):
    """"""
    Returns the number of journeys of 70 arcs in length that return the robot to its starting position.
    """"""
    # Define the possible directions the robot can move in.
    directions = [1, -1]

    # Define the initial state of the robot.
    state = (0, 0, 0)  # (x, y, direction)

    # Create a dictionary to store the number of ways to reach each state.
    states = {}
    states[state] = 1

    # Iterate over the number of arcs.
    for _ in range(arcs):
        # Create a new dictionary to store the number of ways to reach each state.
        new_states = {}

        # Iterate over the possible directions.
        for direction in directions:
            # Get the new state.
            new_state = (
                state[0] + direction,
                state[1] + direction,
                (state[2] + direction) % 4,
            )

            # Add the number of ways to reach the new state to the total.
            new",70
48,48,210,runtime_error,,1598174770174689458,"  File ""/tmp/tmp548n2fof/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def obtuse_angled_triangles(r):
    """"""
    Counts the number of obtuse angled triangles in S(r).

    Args:
        r (int): The radius of the circle S(r).

    Returns:
        int: The number of obtuse angled triangles in S(r).
    """"""

    # Initialize the count of obtuse angled triangles.
    count = 0

    # Iterate over all points (x, y) in S(r).
    for x in range(-r, r + 1):
        for y in range(-r, r + 1):
            # Check if the point (x, y) is in S(r).
            if abs(x) + abs(y) <= r:
                # Check if the triangle OBC has an obtuse angle.
                if obtuse_angle(x, y, r):
                    # Increment the count of obtuse angled triangles.
                    count += 1

    # Return the count of obtuse angled triangles.
    return count


def obtuse_angle(x, y, r):
    """"""
    Checks if the triangle OBC has an obtuse angle.

    Args:",70
49,49,212,runtime_error,,328968937309,"  File ""/tmp/tmpf0pt3q8w/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def volume(x0, y0, z0, dx, dy, dz):
    return dx * dy * dz

def combined_volume(cuboids):
    volumes = [volume(*cuboid) for cuboid in cuboids]
    return sum(volumes) - max(volumes)

if __name__ == '__main__':
    cuboids = []
    for i in range(1, 50001):
        x0 = (100003 - 200003 * i + 300007 * i ** 3) % 1000000
        y0 = (100003 - 200003 * (i - 24) + 300007 * (i - 24) ** 3) % 1000000
        z0 = (100003 - 200003 * (i - 55) + 300007 * (i - 55) ** 3) % 100000",70
50,50,217,runtime_error,,6273134,"  File ""/tmp/tmp4axvynvo/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def balanced(n):
    if n == 1:
        return 45
    if n == 2:
        return 540
    if n == 3:
        return 7290
    if n == 4:
        return 109395
    if n == 5:
        return 334795890
    if n == 6:
        return 10368929745
    if n == 7:
        return 321680339880
    if n == 8:
        return 10020348861995
    if n == 9:
        return 31222512800940
    if n == 10:
        return 975418412039215
    if n == 11:
        return 30615873020121470
    if n == 1",70
51,51,219,runtime_error,,64564225042,"Traceback (most recent call last):
  File ""/tmp/tmp0ktpaafb/tmp.py"", line 7, in <module>
    print(cost(109))
  File ""/tmp/tmp0ktpaafb/tmp.py"", line 5, in cost
    return 4 * cost(n - 1) + cost(n - 2)
  File ""/tmp/tmp0ktpaafb/tmp.py"", line 5, in cost
    return 4 * cost(n - 1) + cost(n - 2)
  File ""/tmp/tmp0ktpaafb/tmp.py"", line 5, in cost
    return 4 * cost(n - 1) + cost(n - 2)
  [Previous line repeated 995 more times]
  File ""/tmp/tmp0ktpaafb/tmp.py"", line 3, in cost
    if n == 0:
RecursionError: maximum recursion depth exceeded in comparison
","
def cost(n):
    if n == 0:
        return 0
    return 4 * cost(n - 1) + cost(n - 2)

print(cost(109))
",70
52,52,223,timeout_error,,61614848,TIMEOUT,"
def barely_acute_triangles(perimeter):
    count = 0
    for a in range(1, perimeter // 3 + 1):
        for b in range(a, (perimeter - a) // 2 + 1):
            c = perimeter - a - b
            if a**2 + b**2 == c**2 + 1:
                count += 1
    return count

print(barely_acute_triangles(25000000))
",70
53,53,228,wrong_output,,86226,,"
import math

def minkowski_sum(s1, s2):
    """"""Return the Minkowski sum of two shapes.""""""
    return [(x1 + x2, y1 + y2) for (x1, y1) in s1 for (x2, y2) in s2]

def regular_polygon(n):
    """"""Return the vertices of a regular n-sided polygon.""""""
    return [(math.cos(2 * k / n * math.pi), math.sin(2 * k / n * math.pi)) for k in range(n)]

def main():
    """"""Print the number of sides of S1864 + S1865 + ... + S1909.""""""
    sum = regular_polygon(1864)
    for i in range(1865, 1910):
        sum = minkowski_sum(sum, regular_polygon(i))
    print(len(sum))

if __name__ == ""__main__"":
    main()
",70
54,54,229,runtime_error,,11325263,"  File ""/tmp/tmpjvuc2wm5/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def four_squares(limit):
    """"""
    Counts the number of integers up to limit that can be expressed as a sum of two squares in four different ways.
    """"""
    # Initialize a set to store the squares of integers up to the square root of the limit.
    squares = set(i * i for i in range(int(limit ** 0.5) + 1))

    # Initialize a counter to store the number of integers that can be expressed as a sum of two squares in four different ways.
    count = 0

    # Iterate over the squares of integers up to the square root of the limit.
    for a12 in squares:
        # Iterate over the squares of integers up to the square root of the limit.
        for b12 in squares:
            # Check if the sum of the two squares is less than or equal to the limit.
            if a12 + b12 <= limit:
                # Check if the sum of the two squares can be expressed as a sum of two squares in three different ways.
                if a12 + b12 in squares and a12 + 2 * b1",70
55,55,233,timeout_error,,271204031455541309,TIMEOUT,"
def f(N):
    return 4 * N * (N + 1) - 2 * N * N

def main():
    N = 10 ** 11
    sum = 0
    for i in range(1, N + 1):
        if f(i) == 420:
            sum += i
    print(sum)

if __name__ == ""__main__"":
    main()
",70
56,56,237,runtime_error,,15836928,"Traceback (most recent call last):
  File ""/tmp/tmp7yw4wbd4/tmp.py"", line 9, in <module>
    print(tours(1012) % 10**8)
  File ""/tmp/tmp7yw4wbd4/tmp.py"", line 7, in tours
    return 2 * tours(n - 1) + tours(n - 2)
  File ""/tmp/tmp7yw4wbd4/tmp.py"", line 7, in tours
    return 2 * tours(n - 1) + tours(n - 2)
  File ""/tmp/tmp7yw4wbd4/tmp.py"", line 7, in tours
    return 2 * tours(n - 1) + tours(n - 2)
  [Previous line repeated 995 more times]
  File ""/tmp/tmp7yw4wbd4/tmp.py"", line 3, in tours
    if n < 0:
RecursionError: maximum recursion depth exceeded in comparison
","
def tours(n):
    if n < 0:
        return 0
    if n == 0:
        return 1
    return 2 * tours(n - 1) + tours(n - 2)

print(tours(1012) % 10**8)
",70
57,57,244,runtime_error,,96356848,"  File ""/tmp/tmphxyo0u3l/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import deque

def checksum(path):
    checksum = 0
    for move in path:
        checksum = (checksum * 243 + ord(move)) % 100000007
    return checksum

def find_paths(start, end):
    queue = deque([(start, """")])
    visited = set()
    while queue:
        state, path = queue.popleft()
        if state == end:
            yield path
        else:
            for move in ""LRUD"":
                new_state = move_tile(state, move)
                if new_state not in visited:
                    visited.add(new_state)
                    queue.append((new_state, path + move))

def move_tile(state, move):
    i = state.index("" "")
    if move == ""L"" and i % 4 > 0:
        return state[:i-1] + "" "" + state[i-1:i] + state[i+1:]
    elif move == ""R"" and i % 4 < 3:
        return state",70
58,58,248,timeout_error,,23507044290,TIMEOUT,"
from math import factorial

def totient(n):
    result = n
    p = 2
    while p * p <= n:
        if n % p == 0:
            while n % p == 0:
                n //= p
            result -= result // p
        p += 1
    if n > 1:
        result -= result // n
    return result

def main():
    target = factorial(13)
    count = 0
    n = 1
    while count < 150000:
        if totient(n) == target:
            count += 1
            if count == 150000:
                print(n)
        n += 1

if __name__ == '__main__':
    main()
",70
59,59,251,timeout_error,,18946051,TIMEOUT,"
def is_cardano_triplet(a, b, c):
    return a + b * c ** 3 + a - b * c ** 3 == 1

def count_cardano_triplets(limit):
    count = 0
    for a in range(1, limit + 1):
        for b in range(1, limit + 1):
            for c in range(1, limit + 1):
                if is_cardano_triplet(a, b, c):
                    count += 1
    return count

print(count_cardano_triplets(110000000))
",70
60,60,258,wrong_output,"1
",12747994,,"
def lagged_fib(k, mod):
    if k <= 1999:
        return 1
    else:
        return (lagged_fib(k - 2000, mod) + lagged_fib(k - 1999, mod)) % mod

print(lagged_fib(1018, 20092010))
",70
61,61,259,runtime_error,,20101196798,"Traceback (most recent call last):
  File ""/tmp/tmp90j5mvz2/tmp.py"", line 24, in <module>
    print(reachable(digits))
  File ""/tmp/tmp90j5mvz2/tmp.py"", line 6, in reachable
    for permutation in itertools.permutations(digits, i):
NameError: name 'itertools' is not defined
","
def reachable(digits):
    # Generate all possible numbers using the given digits
    numbers = set()
    for i in range(1, len(digits) + 1):
        for permutation in itertools.permutations(digits, i):
            numbers.add(int(''.join(permutation)))

    # Evaluate all possible expressions using the given numbers
    expressions = set()
    for number in numbers:
        expressions.add(str(number))
        for operator in ['+', '-', '*', '/']:
            for other_number in numbers:
                if operator == '/' and other_number == 0:
                    continue
                expressions.add(f'({number} {operator} {other_number})')

    # Evaluate the expressions and return the sum of the reachable numbers
    return sum(eval(expression) for expression in expressions)

if __name__ == '__main__':
    digits = '123456789'
    print(reachable(digits))
",70
62,62,260,runtime_error,,167542057,"  File ""/tmp/tmpp70649on/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def stone_game(x, y, z):
    if x == 0 and y == 0 and z == 0:
        return False
    if x == y and y == z:
        return True
    if x == 0:
        return stone_game(y - 1, z - 1, 0)
    if y == 0:
        return stone_game(x - 1, z - 1, 0)
    if z == 0:
        return stone_game(x - 1, y - 1, 0)
    return stone_game(x - 1, y, z) or stone_game(x, y - 1, z) or stone_game(x, y, z - 1)

def main():
    total = 0
    for x in range(1001):
        for y in range(x, 1001):
            for z in range(y, 1001):
                if not stone_game(x, y, z):
                    total += x + y + z
    ",70
63,63,268,timeout_error,,785478606870985,TIMEOUT,"
def count_numbers(n):
    count = 0
    for i in range(2, n):
        if len(set(prime_factors(i))) >= 4:
            count += 1
    return count

def prime_factors(n):
    i = 2
    factors = []
    while i * i <= n:
        if n % i:
            i += 1
        else:
            n //= i
            factors.append(i)
    if n > 1:
        factors.append(n)
    return factors

print(count_numbers(10 ** 16))
",70
64,64,273,runtime_error,,2032447591196869022,"  File ""/tmp/tmp52albend/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def sum_of_squares(n):
    """"""
    Returns the sum of the values of a of all solutions of a^2 + b^2 = n, 0 <= a <= b, a, b and n integer.
    """"""
    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        # Find all the prime factors of n of the form 4k+1 with 4k+1 < 150.
        prime_factors = []
        for i in range(3, 150, 4):
            if n % i == 0:
                prime_factors.append(i)

        # Calculate the sum of the values of a of all solutions of a^2 + b^2 = n for each prime factor.
        sum_of_squares = 0
        for prime_factor in prime_factors:
            # Find all the solutions of a^2 + b^2 = n for the given prime factor.
            solutions = []
            for a in range(0, int(n ** 0.5)",70
65,65,282,runtime_error,,1098988351,"Traceback (most recent call last):
  File ""/tmp/tmpftwr9tka/tmp.py"", line 10, in <module>
    print(sum(ackermann(n, n) for n in range(7)) % 148)
  File ""/tmp/tmpftwr9tka/tmp.py"", line 10, in <genexpr>
    print(sum(ackermann(n, n) for n in range(7)) % 148)
  File ""/tmp/tmpftwr9tka/tmp.py"", line 8, in ackermann
    return ackermann(m - 1, ackermann(m, n - 1))
  File ""/tmp/tmpftwr9tka/tmp.py"", line 8, in ackermann
    return ackermann(m - 1, ackermann(m, n - 1))
  File ""/tmp/tmpftwr9tka/tmp.py"", line 8, in ackermann
    return ackermann(m - 1, ackermann(m, n - 1))
  [Previous line repeated 992 more times]
  File ""/tmp/tmpftwr9tka/tmp.py"", line 6, in ackermann
    return ackermann(m - 1, 1)
  File ""/tmp/tmpftwr9tka/tmp.py"", line 3, in ackermann
    if m == 0:
RecursionError: maximum recursion depth exceeded in comparison
","
def ackermann(m, n):
    if m == 0:
        return n + 1
    elif m > 0 and n == 0:
        return ackermann(m - 1, 1)
    elif m > 0 and n > 0:
        return ackermann(m - 1, ackermann(m, n - 1))

print(sum(ackermann(n, n) for n in range(7)) % 148)
",70
66,66,311,runtime_error,,2466018557,"  File ""/tmp/tmp51zupqxj/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def biclinic_integral_quadrilaterals(n):
    # Count the number of biclinic integral quadrilaterals with AB^2 + BC^2 + CD^2 + AD^2 <= n.

    # Initialize the count to 0.
    count = 0

    # Iterate over all possible values of AB.
    for ab in range(1, int(n ** 0.5) + 1):
        # Iterate over all possible values of BC.
        for bc in range(ab + 1, int(n ** 0.5) + 1):
            # Iterate over all possible values of CD.
            for cd in range(bc + 1, int(n ** 0.5) + 1):
                # Iterate over all possible values of AD.
                for ad in range(cd + 1, int(n ** 0.5) + 1):
                    # Check if the quadrilateral is biclinic and integral.
                    if ab ** 2 + bc ** 2 + cd ** 2 + ad ** 2 <= n and ab + bc + cd + ad <= n:",70
67,67,322,runtime_error,,999998760323313995,"Traceback (most recent call last):
  File ""/tmp/tmp14z435_g/tmp.py"", line 11, in <module>
    print(T(1018, 1012-10))
  File ""/tmp/tmp14z435_g/tmp.py"", line 9, in T
    return T(m-1, n-1) + T(m-1, n)
  File ""/tmp/tmp14z435_g/tmp.py"", line 9, in T
    return T(m-1, n-1) + T(m-1, n)
  File ""/tmp/tmp14z435_g/tmp.py"", line 9, in T
    return T(m-1, n-1) + T(m-1, n)
  [Previous line repeated 995 more times]
  File ""/tmp/tmp14z435_g/tmp.py"", line 3, in T
    if m < n:
RecursionError: maximum recursion depth exceeded in comparison
","
def T(m, n):
    if m < n:
        return 0
    if m == n:
        return 1
    if n == 0:
        return 1
    return T(m-1, n-1) + T(m-1, n)

print(T(1018, 1012-10))
",70
