,Unnamed: 0,id,status,output,expected_output,error,code,difficulty
314,20,320,timeout_error,,278157919195482643,TIMEOUT,"
from math import factorial

def N(i):
    n = i
    while factorial(n) % (factorial(i)**1234567890) != 0:
        n += 1
    return n

def S(u):
    return sum(N(i) for i in range(10, u+1))

print(S(1000000) % 10**18)
",50
315,21,321,wrong_output,"0
",2470433131948040,,"
def triangle(n):
    return n * (n + 1) // 2

def M(n):
    return triangle(2 * n) - 1

def main():
    sum = 0
    for n in range(1, 41):
        if M(n) == triangle(n):
            sum += n
    print(sum)

if __name__ == '__main__':
    main()
",30
316,22,322,runtime_error,,999998760323313995,"Traceback (most recent call last):
  File ""/tmp/tmppnj6wmqx/tmp.py"", line 9, in <module>
    print(T(1018, 1012-10))
  File ""/tmp/tmppnj6wmqx/tmp.py"", line 3, in T
    return sum(1 for i in range(n, m) if binomial(i, n) % 10 == 0)
  File ""/tmp/tmppnj6wmqx/tmp.py"", line 3, in <genexpr>
    return sum(1 for i in range(n, m) if binomial(i, n) % 10 == 0)
  File ""/tmp/tmppnj6wmqx/tmp.py"", line 5, in <lambda>
    binomial = lambda n, k: int(factorial(n) / (factorial(k) * factorial(n-k)))
  File ""/tmp/tmppnj6wmqx/tmp.py"", line 7, in <lambda>
    factorial = lambda n: 1 if n < 2 else n * factorial(n-1)
  File ""/tmp/tmppnj6wmqx/tmp.py"", line 7, in <lambda>
    factorial = lambda n: 1 if n < 2 else n * factorial(n-1)
  File ""/tmp/tmppnj6wmqx/tmp.py"", line 7, in <lambda>
    factorial = lambda n: 1 if n < 2 else n * factorial(n-1)
  [Previous line repeated 992 more times]
RecursionError: maximum recursion depth exceeded in comparison
","
def T(m, n):
    return sum(1 for i in range(n, m) if binomial(i, n) % 10 == 0)

binomial = lambda n, k: int(factorial(n) / (factorial(k) * factorial(n-k)))

factorial = lambda n: 1 if n < 2 else n * factorial(n-1)

print(T(1018, 1012-10))
",70
317,23,323,timeout_error,,6.3551758451,TIMEOUT,"
import random

def bitwise_or_operations_on_random_integers():
  """"""Finds the expected value of N such that xi = 232 -1 for all i >= N.""""""

  # Initialize the sequence xi.
  xi = 0

  # Initialize the number of iterations.
  iterations = 0

  # While xi is not equal to 232 -1, continue iterating.
  while xi != 232 - 1:
    # Generate a random unsigned 32 bit integer.
    yi = random.randint(0, 232 - 1)

    # Perform the bitwise-OR operation on xi and yi.
    xi = xi | yi

    # Increment the number of iterations.
    iterations += 1

  # Return the expected value of N.
  return iterations / 232

# Print the expected value of N.
print(bitwise_or_operations_on_random_integers())
",20
318,24,324,runtime_error,,96972774,"Traceback (most recent call last):
  File ""/tmp/tmp3swb80vp/tmp.py"", line 10, in <module>
    print(f(1010000))
  File ""/tmp/tmp3swb80vp/tmp.py"", line 8, in f
    return (f(n - 1) + 2 * f(n - 2)) % 100000007
  File ""/tmp/tmp3swb80vp/tmp.py"", line 8, in f
    return (f(n - 1) + 2 * f(n - 2)) % 100000007
  File ""/tmp/tmp3swb80vp/tmp.py"", line 8, in f
    return (f(n - 1) + 2 * f(n - 2)) % 100000007
  [Previous line repeated 995 more times]
  File ""/tmp/tmp3swb80vp/tmp.py"", line 3, in f
    if n == 0:
RecursionError: maximum recursion depth exceeded in comparison
","
def f(n):
    if n == 0:
        return 1
    elif n == 1:
        return 2
    else:
        return (f(n - 1) + 2 * f(n - 2)) % 100000007

print(f(1010000))
",50
319,25,325,wrong_output,"2
",54672965,,"
def S(n):
    mod = 710
    dp = [[0] * (n + 1) for _ in range(n + 1)]
    for i in range(1, n + 1):
        for j in range(i, n + 1):
            if i == j:
                dp[i][j] = (i + j) % mod
            else:
                for k in range(i, j + 1, i):
                    dp[i][j] = (dp[i][j] + dp[k][j - k]) % mod
    return dp[1][n]

print(S(1016))
",80
320,26,326,timeout_error,,1966666166408794329,TIMEOUT,"
def mod_sum(n, m):
    a = [1]
    for i in range(1, n):
        a.append((sum(k * a[k] for k in range(1, i)) % m))
    return sum(1 for p in range(1, n + 1) for q in range(p, n + 1) if sum(a[i] for i in range(p - 1, q)) % m == 0)

print(mod_sum(10 ** 12, 10 ** 6))
",55
321,27,327,timeout_error,,34315549139516,TIMEOUT,"
def M(C, R):
    if C == 1:
        return 1
    if R == 1:
        return C
    return M(C, R-1) + M(C-1, R-1)

def main():
    print(sum(M(C, 30) for C in range(3, 41)))

if __name__ == '__main__':
    main()
",40
322,28,328,wrong_output,"1002359579200
",260511850222,,"
def lowest_cost_search(n):
    if n <= 2:
        return n - 1
    return 2 * lowest_cost_search(n // 2) + n % 2

print(sum(lowest_cost_search(i) for i in range(1, 2000001)))
",95
323,29,329,runtime_error,,199740353/29386561536000,"  File ""/tmp/tmp_qwaew5q/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import random
from fractions import Fraction

def is_prime(n):
    if n < 2:
        return False
    if n % 2 == 0:
        return n == 2
    if n % 3 == 0:
        return n == 3
    d = 5
    while d * d <= n:
        if n % d == 0:
            return False
        d += 2
        if n % d == 0:
            return False
        d += 4
    return True

def prime_frog(n):
    croaks = 'P' * 4 + 'N' * 2 + 'P' * 3 + 'N' * 2 + 'P' * 3 + 'N'
    count = 0
    for _ in range(n):
        position = random.randint(1, 500)
        for _ in range(15):
            if is_prime(position):
                if random.random() < 2 / 3:
                    count += 1
            else:
                if random.random()",25
324,30,330,timeout_error,,15955822,TIMEOUT,"
from math import factorial

def euler_number(n):
    if n < 0:
        return 1
    else:
        return sum(euler_number(n-i) / factorial(i) for i in range(1, n+1))

print((euler_number(109) % 77777777))
",70
325,31,331,runtime_error,,467178235146843549,"  File ""/tmp/tmpew6jcbzb/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def T(N):
    if N == 1:
        return 0
    if N == 2:
        return 1
    if N == 3:
        return 3
    if N == 4:
        return 6
    if N == 5:
        return 10
    if N == 6:
        return 15
    if N == 7:
        return 21
    if N == 8:
        return 28
    if N == 9:
        return 36
    if N == 10:
        return 45
    if N == 11:
        return 55
    if N == 12:
        return 66
    if N == 13:
        return 78
    if N == 14:
        return 91
    if N == 15:
        return 105
    if N == 16:
        return 120
    if N == 17:
        return 136
    if",100
326,32,332,wrong_output,"472.804476
",2717.751525,,"
import math

def A(r):
    return 4 * math.pi * r**2 / (4 * r**2 - 1)

print(round(sum(A(r) for r in range(1, 151)), 6))
",50
327,33,333,timeout_error,,3053105,TIMEOUT,"
def is_valid_partition(n):
    for i in range(n):
        for j in range(i):
            if (2**i * 3**j) % (2**j * 3**i) == 0:
                return False
    return True

def main():
    sum = 0
    for i in range(2, 1000000):
        if is_prime(i) and is_valid_partition(i):
            sum += i
    print(sum)

def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False
    return True

if __name__ == ""__main__"":
    main()
",35
328,34,334,runtime_error,,150320021261690835,"Traceback (most recent call last):
  File ""/tmp/tmp0itkanbz/tmp.py"", line 18, in <module>
    print(solve(1500))
  File ""/tmp/tmp0itkanbz/tmp.py"", line 16, in solve
    return 2 * sum(b(i) for i in range(1, n + 1)) - 1
  File ""/tmp/tmp0itkanbz/tmp.py"", line 16, in <genexpr>
    return 2 * sum(b(i) for i in range(1, n + 1)) - 1
  File ""/tmp/tmp0itkanbz/tmp.py"", line 13, in b
    return (t(i) % 2**11) + 1
  File ""/tmp/tmp0itkanbz/tmp.py"", line 9, in t
    return t(i // 2) ^ 926252
  File ""/tmp/tmp0itkanbz/tmp.py"", line 7, in t
    return t(i // 2)
  File ""/tmp/tmp0itkanbz/tmp.py"", line 7, in t
    return t(i // 2)
  File ""/tmp/tmp0itkanbz/tmp.py"", line 7, in t
    return t(i // 2)
  [Previous line repeated 492 more times]
  File ""/tmp/tmp0itkanbz/tmp.py"", line 6, in t
    if i % 2 == 0:
RecursionError: maximum recursion depth exceeded in comparison
","
from functools import lru_cache

@lru_cache(maxsize=None)
def t(i):
    if i % 2 == 0:
        return t(i // 2)
    else:
        return t(i // 2) ^ 926252

@lru_cache(maxsize=None)
def b(i):
    return (t(i) % 2**11) + 1

def solve(n):
    return 2 * sum(b(i) for i in range(1, n + 1)) - 1

print(solve(1500))
",65
329,35,335,runtime_error,,5032316,"Traceback (most recent call last):
  File ""/tmp/tmp5b3cq68c/tmp.py"", line 7, in <module>
    print(sum(M(2 * i + 1) for i in range(10 ** 18)) % 79)
  File ""/tmp/tmp5b3cq68c/tmp.py"", line 7, in <genexpr>
    print(sum(M(2 * i + 1) for i in range(10 ** 18)) % 79)
  File ""/tmp/tmp5b3cq68c/tmp.py"", line 5, in M
    return (x - 1) * (M(x - 1) + M(x - 2))
  File ""/tmp/tmp5b3cq68c/tmp.py"", line 5, in M
    return (x - 1) * (M(x - 1) + M(x - 2))
  File ""/tmp/tmp5b3cq68c/tmp.py"", line 5, in M
    return (x - 1) * (M(x - 1) + M(x - 2))
  [Previous line repeated 993 more times]
  File ""/tmp/tmp5b3cq68c/tmp.py"", line 3, in M
    if x == 1:
RecursionError: maximum recursion depth exceeded in comparison
","
def M(x):
    if x == 1:
        return 1
    return (x - 1) * (M(x - 1) + M(x - 2))

print(sum(M(2 * i + 1) for i in range(10 ** 18)) % 79)
",65
330,36,336,runtime_error,,CAGBIHEFJDK,"Traceback (most recent call last):
  File ""/tmp/tmph7r98dnq/tmp.py"", line 21, in <module>
    print(get_nth_maximix_arrangement(11, 2011))
  File ""/tmp/tmph7r98dnq/tmp.py"", line 19, in get_nth_maximix_arrangement
    return get_maximix_arrangements(n)[nth - 1]
IndexError: list index out of range
","
from itertools import permutations

def get_rotations(arrangement):
    rotations = 0
    for i in range(len(arrangement) - 1):
        if arrangement[i] > arrangement[i + 1]:
            rotations += 1
    return rotations

def is_maximix(arrangement):
    return get_rotations(arrangement) == len(arrangement) - 1

def get_maximix_arrangements(n):
    arrangements = list(permutations(range(1, n + 1)))
    return [arrangement for arrangement in arrangements if is_maximix(arrangement)]

def get_nth_maximix_arrangement(n, nth):
    return get_maximix_arrangements(n)[nth - 1]

print(get_nth_maximix_arrangement(11, 2011))
",25
331,37,337,timeout_error,,85068035,TIMEOUT,"
from functools import lru_cache

@lru_cache(maxsize=None)
def phi(n):
    result = n
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            while n % i == 0:
                n //= i
            result -= result // i
    if n > 1:
        result -= result // n
    return result

def totient_stairstep_sequences(n):
    count = 0
    for i in range(6, n + 1):
        if phi(i) < phi(i + 1) < i < i + 1:
            count += 1
    return count

print(totient_stairstep_sequences(20000000) % 10 ** 8)
",70
332,38,338,runtime_error,,15614292,"Traceback (most recent call last):
  File ""/tmp/tmp1gohcr9z/tmp.py"", line 16, in <module>
    print(G(1012) % 10**8)
  File ""/tmp/tmp1gohcr9z/tmp.py"", line 14, in G
    return sum(F(w, h) for w in range(1, N + 1) for h in range(1, w + 1))
  File ""/tmp/tmp1gohcr9z/tmp.py"", line 14, in <genexpr>
    return sum(F(w, h) for w in range(1, N + 1) for h in range(1, w + 1))
  File ""/tmp/tmp1gohcr9z/tmp.py"", line 11, in F
    return F(w // 2, h) + F(w, h // 2) - 1
  File ""/tmp/tmp1gohcr9z/tmp.py"", line 10, in F
    return F(w, h // 2)
  File ""/tmp/tmp1gohcr9z/tmp.py"", line 10, in F
    return F(w, h // 2)
  File ""/tmp/tmp1gohcr9z/tmp.py"", line 10, in F
    return F(w, h // 2)
  [Previous line repeated 991 more times]
  File ""/tmp/tmp1gohcr9z/tmp.py"", line 3, in F
    if w == h:
RecursionError: maximum recursion depth exceeded in comparison
","
def F(w, h):
    if w == h:
        return 1
    if w < h:
        w, h = h, w
    if w % 2 == 0:
        return F(w // 2, h)
    if h % 2 == 0:
        return F(w, h // 2)
    return F(w // 2, h) + F(w, h // 2) - 1

def G(N):
    return sum(F(w, h) for w in range(1, N + 1) for h in range(1, w + 1))

print(G(1012) % 10**8)
",95
333,39,339,runtime_error,,19823.542204,"Traceback (most recent call last):
  File ""/tmp/tmp5sfwdavf/tmp.py"", line 11, in <module>
    print(round(E(10000), 6))
  File ""/tmp/tmp5sfwdavf/tmp.py"", line 9, in E
    return (n - 1) / n * (E(n - 1) + E(n - 2))
  File ""/tmp/tmp5sfwdavf/tmp.py"", line 9, in E
    return (n - 1) / n * (E(n - 1) + E(n - 2))
  File ""/tmp/tmp5sfwdavf/tmp.py"", line 9, in E
    return (n - 1) / n * (E(n - 1) + E(n - 2))
  [Previous line repeated 995 more times]
  File ""/tmp/tmp5sfwdavf/tmp.py"", line 5, in E
    if n == 0:
RecursionError: maximum recursion depth exceeded in comparison
","
import math

def E(n):
    if n == 0:
        return 0
    if n == 1:
        return 1
    return (n - 1) / n * (E(n - 1) + E(n - 2))

print(round(E(10000), 6))
",70
334,40,340,runtime_error,,291504964,"Traceback (most recent call last):
  File ""/tmp/tmptf6vus61/tmp.py"", line 11, in <module>
    print(sum_crazy_function(217, 721, 127) % 10**9)
  File ""/tmp/tmptf6vus61/tmp.py"", line 9, in sum_crazy_function
    return sum(crazy_function(a, b, c, n) for n in range(b + 1))
  File ""/tmp/tmptf6vus61/tmp.py"", line 9, in <genexpr>
    return sum(crazy_function(a, b, c, n) for n in range(b + 1))
  File ""/tmp/tmptf6vus61/tmp.py"", line 6, in crazy_function
    return crazy_function(a, b, c, a + crazy_function(a, b, c, a + crazy_function(a, b, c, a + crazy_function(a, b, c, n))))
  File ""/tmp/tmptf6vus61/tmp.py"", line 6, in crazy_function
    return crazy_function(a, b, c, a + crazy_function(a, b, c, a + crazy_function(a, b, c, a + crazy_function(a, b, c, n))))
  File ""/tmp/tmptf6vus61/tmp.py"", line 6, in crazy_function
    return crazy_function(a, b, c, a + crazy_function(a, b, c, a + crazy_function(a, b, c, a + crazy_function(a, b, c, n))))
  [Previous line repeated 992 more times]
  File ""/tmp/tmptf6vus61/tmp.py"", line 3, in crazy_function
    if n > b:
RecursionError: maximum recursion depth exceeded in comparison
","
def crazy_function(a, b, c, n):
    if n > b:
        return n - c
    else:
        return crazy_function(a, b, c, a + crazy_function(a, b, c, a + crazy_function(a, b, c, a + crazy_function(a, b, c, n))))

def sum_crazy_function(a, b, c):
    return sum(crazy_function(a, b, c, n) for n in range(b + 1))

print(sum_crazy_function(217, 721, 127) % 10**9)
",30
335,41,341,runtime_error,,56098610614277014,"Traceback (most recent call last):
  File ""/tmp/tmphorktku4/tmp.py"", line 14, in <module>
    main()
  File ""/tmp/tmphorktku4/tmp.py"", line 11, in main
    print(sum(G[i**3] for i in range(1, 10**3)))
  File ""/tmp/tmphorktku4/tmp.py"", line 11, in <genexpr>
    print(sum(G[i**3] for i in range(1, 10**3)))
IndexError: list index out of range
","
def golomb(n):
    G = [0] * (n + 1)
    G[1] = 1
    for i in range(2, n + 1):
        G[i] = G[G[i - 1]] + 1
    return G

def main():
    G = golomb(10**6)
    print(sum(G[i**3] for i in range(1, 10**3)))

if __name__ == '__main__':
    main()
",45
336,42,342,timeout_error,,5943040885644,TIMEOUT,"
from math import sqrt

def totient(n):
    if n < 2:
        return 0
    result = n
    p = 2
    while p * p <= n:
        if n % p == 0:
            while n % p == 0:
                n //= p
            result -= result // p
        p += 1
    if n > 1:
        result -= result // n
    return result

def is_cube(n):
    return int(n ** (1 / 3)) ** 3 == n

def main():
    limit = 10 ** 10
    result = 0
    for n in range(2, int(sqrt(limit)) + 1):
        if is_cube(totient(n ** 2)):
            result += n ** 2
    print(result)

if __name__ == '__main__':
    main()
",50
337,43,343,timeout_error,,269533451410884183,TIMEOUT,"
from fractions import Fraction

def f(k):
    a = Fraction(1, k)
    while a.denominator != 1:
        a = Fraction(a.numerator + 1, a.denominator - 1)
    return a.numerator

print(sum(f(k**3) for k in range(1, 2000001)))
",35
338,44,344,runtime_error,,65579304332,"Traceback (most recent call last):
  File ""/tmp/tmp2oduo3cn/tmp.py"", line 12, in <module>
    print(W(1000000, 100))
  File ""/tmp/tmp2oduo3cn/tmp.py"", line 10, in W
    return (W(n - 1, c) + W(n - 1, c - 1) + W(n - 2, c - 1)) % 1000036000099
  File ""/tmp/tmp2oduo3cn/tmp.py"", line 10, in W
    return (W(n - 1, c) + W(n - 1, c - 1) + W(n - 2, c - 1)) % 1000036000099
  File ""/tmp/tmp2oduo3cn/tmp.py"", line 10, in W
    return (W(n - 1, c) + W(n - 1, c - 1) + W(n - 2, c - 1)) % 1000036000099
  [Previous line repeated 496 more times]
RecursionError: maximum recursion depth exceeded
","
from functools import lru_cache

@lru_cache(maxsize=None)
def W(n, c):
    if n == 0:
        return 1
    if c == 0:
        return 0
    return (W(n - 1, c) + W(n - 1, c - 1) + W(n - 2, c - 1)) % 1000036000099

print(W(1000000, 100))
",100
339,45,345,runtime_error,,13938,"  File ""/tmp/tmp_vo_uo06/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def matrix_sum(matrix):
    n = len(matrix)
    dp = [[0] * n for _ in range(n)]
    for i in range(n):
        for j in range(n):
            dp[i][j] = matrix[i][j]
            if i > 0:
                dp[i][j] = max(dp[i][j], dp[i - 1][j])
            if j > 0:
                dp[i][j] = max(dp[i][j], dp[i][j - 1])
    return dp[n - 1][n - 1]

matrix = [[7, 53, 183, 439, 863, 497, 383, 563, 79, 973, 287, 63, 343, 169, 583],
         [627, 343, 773, 959, 943, 767, ",15
340,46,346,runtime_error,,336108797689259276,"Traceback (most recent call last):
  File ""/tmp/tmpwxs3mb3q/tmp.py"", line 8, in <module>
    print(sum(n for n in range(1, 10**12) if is_strong_repunit(n)))
  File ""/tmp/tmpwxs3mb3q/tmp.py"", line 8, in <genexpr>
    print(sum(n for n in range(1, 10**12) if is_strong_repunit(n)))
  File ""/tmp/tmpwxs3mb3q/tmp.py"", line 4, in is_strong_repunit
    if n % (b - 1) == 0 and all(int(c) == 1 for c in str(n, b)):
TypeError: str() argument 2 must be str, not int
","
def is_strong_repunit(n):
    for b in range(2, 13):
        if n % (b - 1) == 0 and all(int(c) == 1 for c in str(n, b)):
            return True
    return False

print(sum(n for n in range(1, 10**12) if is_strong_repunit(n)))
",15
341,47,347,timeout_error,,11109800204052,TIMEOUT,"
from itertools import combinations

def is_prime(n):
    if n < 2:
        return False
    if n % 2 == 0:
        return n == 2
    if n % 3 == 0:
        return n == 3
    d = 5
    while d * d <= n:
        if n % d == 0:
            return False
        d += 2
        if n % d == 0:
            return False
        d += 4
    return True

def M(p, q, N):
    if p * q > N:
        return 0
    return N // p // q * p * q

def S(N):
    primes = [p for p in range(2, N + 1) if is_prime(p)]
    return sum(M(p, q, N) for p, q in combinations(primes, 2))

print(S(10000000))
",15
342,48,348,wrong_output,,1004195061,,"
def is_palindrome(n):
    return str(n) == str(n)[::-1]

def sum_of_square_and_cube(n):
    squares = set(i*i for i in range(2, int(n**0.5)+1))
    cubes = set(i*i*i for i in range(2, int(n**(1/3))+1))
    return [(a+b, a, b) for a in squares for b in cubes if a+b <= n]

def main():
    palindromes = [n for n in sum_of_square_and_cube(10**10) if is_palindrome(n[0])]
    palindromes.sort()
    print(sum(n[0] for n in palindromes[:5]))

if __name__ == '__main__':
    main()
",25
343,49,349,runtime_error,,115384615384614952,"  File ""/tmp/tmplmnqdxav/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import numpy as np

def langtons_ant(steps):
    # Initialize the grid
    grid = np.zeros((100, 100), dtype=bool)

    # Initialize the ant's position and direction
    x, y = 50, 50
    direction = 0  # 0 = right, 1 = up, 2 = left, 3 = down

    # Iterate over the steps
    for _ in range(steps):
        # Flip the color of the current square
        grid[x, y] = not grid[x, y]

        # Rotate the ant's direction
        direction = (direction + (1 if grid[x, y] else -1)) % 4

        # Move the ant forward one square
        if direction == 0:
            x += 1
        elif direction == 1:
            y -= 1
        elif direction == 2:
            x -= 1
        else:
            y += 1

    # Return the number of black squares
    return grid.sum()

print(langtons_ant(101",35
344,50,350,runtime_error,,84664213,"Traceback (most recent call last):
  File ""/tmp/tmpil378167/tmp.py"", line 18, in <module>
    print(f(106, 1012, 1018))
  File ""/tmp/tmpil378167/tmp.py"", line 16, in f
    f(G // gcd(G, L), L, N - 1)) % 1014
  File ""/tmp/tmpil378167/tmp.py"", line 16, in f
    f(G // gcd(G, L), L, N - 1)) % 1014
  File ""/tmp/tmpil378167/tmp.py"", line 16, in f
    f(G // gcd(G, L), L, N - 1)) % 1014
  [Previous line repeated 994 more times]
  File ""/tmp/tmpil378167/tmp.py"", line 15, in f
    return (f(G, L // lcm(G, L), N - 1) +
  File ""/tmp/tmpil378167/tmp.py"", line 8, in lcm
    return a * b // gcd(a, b)
RecursionError: maximum recursion depth exceeded
","
def gcd(a, b):
    while b:
        a, b = b, a % b
    return a

def lcm(a, b):
    return a * b // gcd(a, b)

def f(G, L, N):
    if N == 0:
        return 1
    if G > L:
        return 0
    return (f(G, L // lcm(G, L), N - 1) +
            f(G // gcd(G, L), L, N - 1)) % 1014

print(f(106, 1012, 1018))
",60
345,51,351,wrong_output,"2999999910000000600000000
",11762187201804552,,"
def H(n):
    return 3 * n * (n - 1) * (n - 2)

print(H(100000000))
",25
346,52,352,runtime_error,,378563.260589,"  File ""/tmp/tmpsgs0ak4s/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import math

def T(s, p):
    if s == 1:
        return 1
    if p == 0:
        return 0
    if p == 1:
        return s
    if s == 2:
        return 1 + p
    if s == 3:
        return 1 + 2 * p
    if s == 4:
        return 1 + 3 * p
    if s == 5:
        return 1 + 4 * p
    if s == 6:
        return 1 + 5 * p
    if s == 7:
        return 1 + 6 * p
    if s == 8:
        return 1 + 7 * p
    if s == 9:
        return 1 + 8 * p
    if s == 10:
        return 1 + 9 * p
    if s == 11:
        return 1 + 10 * p
    if s == 12:
        return 1 + 11 * p
    if s ==",55
347,53,353,wrong_output,"0.061655969
",1.2759860331,,"
from math import pi

def M(r):
    return (1/2) * (1 / (pi * r))**2

print(round(sum(M(2*n-1) for n in range(1, 16)), 10))
",50
348,54,354,wrong_output,"13
",58065134,,"
import math

def distance(x, y):
    return math.sqrt(x * x + y * y)

def count_cells(L):
    count = 0
    for x in range(-L, L + 1):
        for y in range(-L, L + 1):
            if distance(x, y) <= L:
                count += 1
    return count

def main():
    L = 0
    while count_cells(L) < 450:
        L += 1
    print(L)

if __name__ == ""__main__"":
    main()
",65
349,55,355,wrong_output,"0
",1726545007,,"
def gcd(a, b):
    while b:
        a, b = b, a % b
    return a

def coprime_sum(n):
    dp = [0] * (n + 1)
    dp[1] = 1
    for i in range(2, n + 1):
        for j in range(i, n + 1, i):
            if gcd(i, j) == 1:
                dp[j] = max(dp[j], dp[j - i] + i)
    return dp[n]

print(coprime_sum(200000))
",70
350,56,356,runtime_error,,28010159,"Traceback (most recent call last):
  File ""/tmp/tmpo3ykkc1t/tmp.py"", line 14, in <module>
    main()
  File ""/tmp/tmpo3ykkc1t/tmp.py"", line 10, in main
    sum += math.floor(largest_root(i) * 1e9) % 1e8
  File ""/tmp/tmpo3ykkc1t/tmp.py"", line 5, in largest_root
    return math.pow(n + math.sqrt(n * n - 4 * n), 1 / 3)
ValueError: math domain error
","
import math

def largest_root(n):
    return math.pow(n + math.sqrt(n * n - 4 * n), 1 / 3)

def main():
    sum = 0
    for i in range(1, 31):
        sum += math.floor(largest_root(i) * 1e9) % 1e8
    print(sum)

if __name__ == ""__main__"":
    main()
",60
351,57,357,timeout_error,,1739023853137,TIMEOUT,"
def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            return False
    return True

def sum_of_primes(n):
    sum = 0
    for i in range(1, n + 1):
        if all(is_prime(d + i // d) for d in range(1, int(i ** 0.5) + 1)):
            sum += i
    return sum

print(sum_of_primes(100000000))
",10
352,58,358,wrong_output,"No cyclic number found
",3284144505,,"
def is_cyclic(n):
    s = str(n)
    for i in range(1, len(s)):
        if s[i:] + s[:i] != str(n * i):
            return False
    return True

def find_cyclic(left, right):
    for i in range(len(right) - len(left) + 1):
        if left == right[i:i+len(left)]:
            return right[:i] + right[i+len(left):]
    return None

def sum_digits(n):
    return sum(int(d) for d in str(n))

left = ""00000000137""
right = ""56789""
middle = find_cyclic(left, right)
if middle:
    print(sum_digits(int(left + middle + right)))
else:
    print(""No cyclic number found"")
",25
353,59,359,runtime_error,,40632119,"  File ""/tmp/tmpow_9c1_v/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from math import sqrt

def hilbert_new_hotel(f, r):
    if f * r != 71328803586048:
        return 0
    # Find the person n who occupies room r in floor f
    n = 0
    while True:
        n += 1
        if (n + r) % f == 0:
            break
    return n

# Find the sum of all P(f, r) for all positive f and r such that f * r = 71328803586048
sum = 0
for f in range(1, int(sqrt(71328803586048)) + 1):
    if 71328803586048 % f == 0:
        r = 71328803586048 // f
        sum += hilbert_new_hotel(f, r)

# Print the last 8 digits of the sum
print(sum % 100",25
354,60,360,wrong_output,"12381979860
",878825614395267072,,"
def scary_sphere(r):
    return 6 * r * (r + 1) * (2 * r + 1)

print(scary_sphere(1010))
",50
355,61,361,wrong_output,"216
",178476944,,"
def thue_morse(n):
    if n == 0:
        return '0'
    if n == 1:
        return '1'
    if n % 2 == 0:
        return thue_morse(n // 2)
    else:
        return '1' + thue_morse(n // 2)

def subsequence_of_thue_morse(n):
    if n == 0:
        return 0
    if n == 1:
        return 1
    if n % 2 == 0:
        return subsequence_of_thue_morse(n // 2)
    else:
        return subsequence_of_thue_morse(n // 2) + 1

def main():
    sum = 0
    for k in range(1, 19):
        sum += subsequence_of_thue_morse(10 ** k)
    print(sum % 10 ** 9)

if __name__ == '__main__':
    main()
",90
356,62,362,timeout_error,,457895958010,TIMEOUT,"
def is_squarefree(n):
    for i in range(2, int(n ** 0.5) + 1):
        if n % (i * i) == 0:
            return False
    return True

def fsf(n):
    if n == 1:
        return 0
    if is_squarefree(n):
        return 1
    return sum(fsf(n // i) for i in range(2, int(n ** 0.5) + 1) if n % i == 0)

def s(n):
    return sum(fsf(i) for i in range(2, n + 1))

print(s(10 ** 10))
",70
357,63,363,runtime_error,,0.0000372091,"  File ""/tmp/tmpszwm52se/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import math

def bezier_curve_length(p0, p1, p2, p3, n=100):
    """"""
    Calculate the length of a cubic Bézier curve using the trapezoidal rule.

    Args:
        p0 (tuple): The starting point of the curve.
        p1 (tuple): The first control point of the curve.
        p2 (tuple): The second control point of the curve.
        p3 (tuple): The ending point of the curve.
        n (int): The number of trapezoids to use in the approximation.

    Returns:
        float: The approximate length of the curve.
    """"""

    # Calculate the length of each segment of the curve.
    segments = [bezier_curve_segment_length(p0, p1, p2, p3, i / n) for i in range(n)]

    # Sum the lengths of the segments to get the total length of the curve.
    return sum(segments)


def bezier_curve_segment_length(p0, p1, p2, p3, t):
    """"""
    Calculate the length",35
358,64,364,runtime_error,,44855254,"  File ""/tmp/tmppcsjh8yd/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def comfortable_distance(n):
    if n == 1:
        return 1
    if n == 2:
        return 2
    if n == 3:
        return 4
    if n == 4:
        return 8
    if n == 5:
        return 16
    if n == 6:
        return 32
    if n == 7:
        return 64
    if n == 8:
        return 128
    if n == 9:
        return 256
    if n == 10:
        return 512
    if n == 11:
        return 1024
    if n == 12:
        return 2048
    if n == 13:
        return 4096
    if n == 14:
        return 8192
    if n == 15:
        return 16384
    if n == 16:
        return 32768
    ",50
